class,user,userLink,tweet,date
bacteria,GPAG,https://twitter.com/gilbertspotoroo,improves water penetration creates depressions that fill with leaf litter & make nutrient rich spots for seed germination. Truffle-like fungi share nutrients with plants through their roots. Please vote to help this gorgeous little ecosystem health hero reach the Round of 6!! /2,2022-08-18T11:40:43.000Z
bacteria,BetterHomes&Gardens,https://twitter.com/BHG,Heres how to keep your plants healthy and productive including what to do about leaf spots wilts and other problems.,2023-07-05T16:00:05.000Z
bacteria,Marin Talbot Brewer,https://twitter.com/marintalbrew,It’s an Exobasidium flower gall. The ones on huckleberry are often referred to as E. vaccinii but very likely a different species. It’s a fungus! The genus Exobasidium causes deformities like leaf and flower galls witches’ brooms and spots on Ericaceous plants.,2018-06-24T16:57:50.000Z
bacteria,Moose,https://twitter.com/moosealoop,Mine did the same thing mostly on the road edges and hilltops where germination was later. Turned to necrosis of the whole leaf in spots. Plants have survived and started growing but throw on some beetle damage and they were in pain. I imagine theres significant damage done.,2023-06-17T18:11:50.000Z
bacteria,GPAG,https://twitter.com/gilbertspotoroo,improves water penetration creates depressions that fill with leaf litter & make nutrient rich spots for seed germination. Truffle-like fungi share nutrients with plants through their roots. Please vote to help this gorgeous little ecosystem health hero reach the Round of 6!! /2,2022-08-18T11:40:43.000Z
bacteria,BetterHomes&Gardens,https://twitter.com/BHG,Heres how to keep your plants healthy and productive including what to do about leaf spots wilts and other problems.,2023-07-05T16:00:05.000Z
bacteria,Marin Talbot Brewer,https://twitter.com/marintalbrew,It’s an Exobasidium flower gall. The ones on huckleberry are often referred to as E. vaccinii but very likely a different species. It’s a fungus! The genus Exobasidium causes deformities like leaf and flower galls witches’ brooms and spots on Ericaceous plants.,2018-06-24T16:57:50.000Z
bacteria,Moose,https://twitter.com/moosealoop,Mine did the same thing mostly on the road edges and hilltops where germination was later. Turned to necrosis of the whole leaf in spots. Plants have survived and started growing but throw on some beetle damage and they were in pain. I imagine theres significant damage done.,2023-06-17T18:11:50.000Z
bacteria,Yard and Garden Guru,https://twitter.com/YardGardenGuru,If you notice brown spots on your fiddle leaf fig or your fig may drop leaves don’t panic.Read the full article: Solving Fiddle Leaf Fig Brown Spots: Expert Tips▸ https://lttr.ai/AIoRJ#plants #expert #garden,2023-10-21T00:54:03.000Z
bacteria,Marin Talbot Brewer,https://twitter.com/marintalbrew,It’s an Exobasidium flower gall. The ones on huckleberry are often referred to as E. vaccinii but very likely a different species. It’s a fungus! The genus Exobasidium causes deformities like leaf and flower galls witches’ brooms and spots on Ericaceous plants.,2018-06-24T16:57:50.000Z
bacteria,Moose,https://twitter.com/moosealoop,Mine did the same thing mostly on the road edges and hilltops where germination was later. Turned to necrosis of the whole leaf in spots. Plants have survived and started growing but throw on some beetle damage and they were in pain. I imagine theres significant damage done.,2023-06-17T18:11:50.000Z
bacteria,Yard and Garden Guru,https://twitter.com/YardGardenGuru,If you notice brown spots on your fiddle leaf fig or your fig may drop leaves don’t panic.Read the full article: Solving Fiddle Leaf Fig Brown Spots: Expert Tips▸ https://lttr.ai/AIoRJ#plants #expert #garden,2023-10-21T00:54:03.000Z
bacteria,Putri Prihatini,https://twitter.com/BlogTolkien,Finally theres a fic for the Crowley pretends to destroy plants with leaf spots but he actually bring them to his kind old lady neighbor! The lady has name now.,2020-08-25T04:23:34.000Z
bacteria,Tim Graham,https://twitter.com/veggiegarden1,If you notice brown spots on your fiddle leaf fig or your fig may drop leaves don’t panic.Read the full article: Solving Fiddle Leaf Fig Brown Spots: Expert Tips▸ https://lttr.ai/AIoZ7#plants #expert #garden,2023-10-21T02:32:20.000Z
bacteria,Putri Prihatini,https://twitter.com/BlogTolkien,Finally theres a fic for the Crowley pretends to destroy plants with leaf spots but he actually bring them to his kind old lady neighbor! The lady has name now.,2020-08-25T04:23:34.000Z
bacteria,Tim Graham,https://twitter.com/veggiegarden1,If you notice brown spots on your fiddle leaf fig or your fig may drop leaves don’t panic.Read the full article: Solving Fiddle Leaf Fig Brown Spots: Expert Tips▸ https://lttr.ai/AIoZ7#plants #expert #garden,2023-10-21T02:32:20.000Z
bacteria,Wildlife Conservation Trust (India),https://twitter.com/WCT_India,These striking plant specialists parasitise roots of several grasses and other plants and prefer the damp shady spots on leaf-littered forest floors. #nature #plants #NaturalWorld #naturalhistory,2020-09-24T12:31:45.000Z
bacteria,basterdtown,https://twitter.com/gremlinology,back in april i started composting in an old garbage bin w/ no drainage holes which was fine at the time bc i was aerating it and stuff and nothing too damp was going in there. then in early june i completely flipped my shit bc. 1) my tomato plants suddenly all had leaf spots &,2019-07-13T00:21:15.000Z
bacteria,Putri Prihatini,https://twitter.com/BlogTolkien,Finally theres a fic for the Crowley pretends to destroy plants with leaf spots but he actually bring them to his kind old lady neighbor! The lady has name now.,2020-08-25T04:23:34.000Z
bacteria,Tim Graham,https://twitter.com/veggiegarden1,If you notice brown spots on your fiddle leaf fig or your fig may drop leaves don’t panic.Read the full article: Solving Fiddle Leaf Fig Brown Spots: Expert Tips▸ https://lttr.ai/AIoZ7#plants #expert #garden,2023-10-21T02:32:20.000Z
bacteria,Wildlife Conservation Trust (India),https://twitter.com/WCT_India,These striking plant specialists parasitise roots of several grasses and other plants and prefer the damp shady spots on leaf-littered forest floors. #nature #plants #NaturalWorld #naturalhistory,2020-09-24T12:31:45.000Z
bacteria,basterdtown,https://twitter.com/gremlinology,back in april i started composting in an old garbage bin w/ no drainage holes which was fine at the time bc i was aerating it and stuff and nothing too damp was going in there. then in early june i completely flipped my shit bc. 1) my tomato plants suddenly all had leaf spots &,2019-07-13T00:21:15.000Z
bacteria,Tim Graham,https://twitter.com/TimGraham45,If you notice brown spots on your fiddle leaf fig or your fig may drop leaves don’t panic.Read the full article: Solving Fiddle Leaf Fig Brown Spots: Expert Tips▸ https://lttr.ai/AIoH8#plants #expert #garden,2023-10-20T23:25:16.000Z
bacteria,Steven Simpfendorfer,https://twitter.com/s_simpfendorfer,Sending some leaves will be definitive as can do humid chamber to recover causal fungus. Distribution on leaves does not look right for SFNB. Spots should be random across entire leaf blade. Also on plants should be more spots and bigger on older lower leaves.,2019-08-13T06:51:50.000Z
bacteria,Chris Enright (Garden Fresh Veg),https://twitter.com/kizzy2003,Could be start of blackleg or just discolouring common to variety.  What variety is it.    Check the leaf of plants and look for black spots.  If any found turn over leaf and look for white mould on back of spot.  If there then blight,2018-06-01T19:27:58.000Z
bacteria,basterdtown,https://twitter.com/gremlinology,back in april i started composting in an old garbage bin w/ no drainage holes which was fine at the time bc i was aerating it and stuff and nothing too damp was going in there. then in early june i completely flipped my shit bc. 1) my tomato plants suddenly all had leaf spots &,2019-07-13T00:21:15.000Z
bacteria,Tim Graham,https://twitter.com/TimGraham45,If you notice brown spots on your fiddle leaf fig or your fig may drop leaves don’t panic.Read the full article: Solving Fiddle Leaf Fig Brown Spots: Expert Tips▸ https://lttr.ai/AIoH8#plants #expert #garden,2023-10-20T23:25:16.000Z
bacteria,Steven Simpfendorfer,https://twitter.com/s_simpfendorfer,Sending some leaves will be definitive as can do humid chamber to recover causal fungus. Distribution on leaves does not look right for SFNB. Spots should be random across entire leaf blade. Also on plants should be more spots and bigger on older lower leaves.,2019-08-13T06:51:50.000Z
bacteria,Chris Enright (Garden Fresh Veg),https://twitter.com/kizzy2003,Could be start of blackleg or just discolouring common to variety.  What variety is it.    Check the leaf of plants and look for black spots.  If any found turn over leaf and look for white mould on back of spot.  If there then blight,2018-06-01T19:27:58.000Z
bacteria,Flora Conservation UK,https://twitter.com/FloraConsUK,Hi Alex. Trying to find inopinatum this year for a study on leaf spots in plants. With the flower in your photo was it just about to open?,2024-01-11T14:12:51.000Z
bacteria,Julian Branscombe,https://twitter.com/julianbrans,Its fantastic isnt it? Lots of it in Scilly. Also does anyone know if it hybridises with Black Medick? Some very tall BM with faint leaf spots next to Toothed Medick plants here.,2022-05-07T21:35:15.000Z
bacteria,ABC24 Memphis,https://twitter.com/ABC24Memphis,LOCAL IN TENNESSEE: The TN Department of Agriculture says anyone who has purchased a rhododendron from Walmart or Rural King since April should monitor the plants for leaf spots and dying branches or limbs.MORE: https://localmemphis.com/news/tennessee-ag-agency-wants-to-trace-diseased-rhododendrons/?utm_medium=social&utm_source=twitter_LocalMemphis…,2019-07-16T13:00:02.000Z
bacteria,Barry white,https://twitter.com/sugarrush840,Get a ph pen. That poor plant is locked up. The necrotic spots and leaf curl are your indicators. Milwaukee 802 pro is my go to,2024-02-21T15:00:13.000Z
bacteria,Chris Enright (Garden Fresh Veg),https://twitter.com/kizzy2003,Could be start of blackleg or just discolouring common to variety.  What variety is it.    Check the leaf of plants and look for black spots.  If any found turn over leaf and look for white mould on back of spot.  If there then blight,2018-06-01T19:27:58.000Z
bacteria,MrsJ,https://twitter.com/michjay1,My mum had a mother-in-laws tongue which she still has also spider plant a big leaf plants with spots on that we used to call Dotty & a cheese plant that I had to dust!,2018-06-01T19:27:58.000Z
bacteria,Flora Conservation UK,https://twitter.com/FloraConsUK,Hi Alex. Trying to find inopinatum this year for a study on leaf spots in plants. With the flower in your photo was it just about to open?,2024-01-11T14:12:51.000Z
bacteria,Julian Branscombe,https://twitter.com/julianbrans,Its fantastic isnt it? Lots of it in Scilly. Also does anyone know if it hybridises with Black Medick? Some very tall BM with faint leaf spots next to Toothed Medick plants here.,2022-05-07T21:35:15.000Z
bacteria,ABC24 Memphis,https://twitter.com/ABC24Memphis,LOCAL IN TENNESSEE: The TN Department of Agriculture says anyone who has purchased a rhododendron from Walmart or Rural King since April should monitor the plants for leaf spots and dying branches or limbs.MORE: https://localmemphis.com/news/tennessee-ag-agency-wants-to-trace-diseased-rhododendrons/?utm_medium=social&utm_source=twitter_LocalMemphis…,2019-07-16T13:00:02.000Z
bacteria,Barry white,https://twitter.com/sugarrush840,Get a ph pen. That poor plant is locked up. The necrotic spots and leaf curl are your indicators. Milwaukee 802 pro is my go to,2024-02-21T15:00:13.000Z
bacteria,TurtleArts,https://twitter.com/TurtleArts1,Todays finished project #paint #painter #painting #animal #fluffy #rabbit #bunny #cute #art #adorable #spots #creepy #eye #weird #eyes #plants #vines #plant #leaf #leaves #followforfollow #Artist #fire #ArtistOnTwitter #commissionsopen #FolloForFolloBack #RetweeetPlease,2021-01-21T00:31:01.000Z
bacteria,ABC24 Memphis,https://twitter.com/ABC24Memphis,LOCAL IN TENNESSEE: The TN Department of Agriculture says anyone who has purchased a rhododendron from Walmart or Rural King since April should monitor the plants for leaf spots and dying branches or limbs.MORE: https://localmemphis.com/news/tennessee-ag-agency-wants-to-trace-diseased-rhododendrons/?utm_medium=social&utm_source=twitter_LocalMemphis…,2019-07-16T13:00:02.000Z
