Unnamed: 0,class,user,userLink,tweet,date,cleaned_tweet,aspect,sentiment
1093,bacteria,Chris Enright (Garden Fresh Veg),https://twitter.com/kizzy2003,Could be start of blackleg or just discolouring common to variety.  What variety is it.    Check the leaf of plants and look for black spots.  If any found turn over leaf and look for white mould on back of spot.  If there then blight,2018-06-01T19:27:58.000Z,could start blackleg discolour common variety   variety     check leaf plant look black spot   find turn leaf look white mould back spot   blight,pest,neutral
1094,bacteria,MrsJ,https://twitter.com/michjay1,My mum had a mother-in-laws tongue which she still has also spider plant a big leaf plants with spots on that we used to call Dotty & a cheese plant that I had to dust!,2018-06-01T19:27:58.000Z,mum motherinlaw tongue still also spider plant big leaf plant spot use call dotty   cheese plant I dust,"pest,usage","neutral,neutral"
1095,bacteria,Flora Conservation UK,https://twitter.com/FloraConsUK,Hi Alex. Trying to find inopinatum this year for a study on leaf spots in plants. With the flower in your photo was it just about to open?,2024-01-11T14:12:51.000Z,hi alex try find inopinatum year study leaf spot plant flower photo open,pest,neutral
1096,bacteria,Julian Branscombe,https://twitter.com/julianbrans,Its fantastic isnt it? Lots of it in Scilly. Also does anyone know if it hybridises with Black Medick? Some very tall BM with faint leaf spots next to Toothed Medick plants here.,2022-05-07T21:35:15.000Z,fantastic lot scilly also anyone know hybridise black medick tall bm faint leaf spot next toothe medick plant,pest,positive
1097,bacteria,ABC24 Memphis,https://twitter.com/ABC24Memphis,LOCAL IN TENNESSEE: The TN Department of Agriculture says anyone who has purchased a rhododendron from Walmart or Rural King since April should monitor the plants for leaf spots and dying branches or limbs.MORE: https://localmemphis.com/news/tennessee-ag-agency-wants-to-trace-diseased-rhododendrons/?utm_medium=social&utm_source=twitter_LocalMemphis…,2019-07-16T13:00:02.000Z,local tennessee tn department agriculture say anyone purchase rhododendron walmart rural king since april monitor plant leaf spot die branch limbsmore,pest,negative
1098,bacteria,Barry white,https://twitter.com/sugarrush840,Get a ph pen. That poor plant is locked up. The necrotic spots and leaf curl are your indicators. Milwaukee 802 pro is my go to,2024-02-21T15:00:13.000Z,get ph pen poor plant lock necrotic spot leaf curl indicator milwaukee 802 pro go,pest,negative
1099,bacteria,TurtleArts,https://twitter.com/TurtleArts1,Todays finished project #paint #painter #painting #animal #fluffy #rabbit #bunny #cute #art #adorable #spots #creepy #eye #weird #eyes #plants #vines #plant #leaf #leaves #followforfollow #Artist #fire #ArtistOnTwitter #commissionsopen #FolloForFolloBack #RetweeetPlease,2021-01-21T00:31:01.000Z,today finish project paint painter paint animal fluffy rabbit bunny cute art adorable spot creepy eye weird eye plant vine plant leaf leave followforfollow artist fire artistontwitter commissionsopen folloforfolloback retweeetplease,pest,neutral
1100,bacteria,ABC24 Memphis,https://twitter.com/ABC24Memphis,LOCAL IN TENNESSEE: The TN Department of Agriculture says anyone who has purchased a rhododendron from Walmart or Rural King since April should monitor the plants for leaf spots and dying branches or limbs.MORE: https://localmemphis.com/news/tennessee-ag-agency-wants-to-trace-diseased-rhododendrons/?utm_medium=social&utm_source=twitter_LocalMemphis…,2019-07-16T13:00:02.000Z,local tennessee tn department agriculture say anyone purchase rhododendron walmart rural king since april monitor plant leaf spot die branch limbsmore,pest,negative
1101,bacteria,Barry white,https://twitter.com/sugarrush840,Get a ph pen. That poor plant is locked up. The necrotic spots and leaf curl are your indicators. Milwaukee 802 pro is my go to,2024-02-21T15:00:13.000Z,get ph pen poor plant lock necrotic spot leaf curl indicator milwaukee 802 pro go,pest,negative
1102,bacteria,TurtleArts,https://twitter.com/TurtleArts1,Todays finished project #paint #painter #painting #animal #fluffy #rabbit #bunny #cute #art #adorable #spots #creepy #eye #weird #eyes #plants #vines #plant #leaf #leaves #followforfollow #Artist #fire #ArtistOnTwitter #commissionsopen #FolloForFolloBack #RetweeetPlease,2021-01-21T00:31:01.000Z,today finish project paint painter paint animal fluffy rabbit bunny cute art adorable spot creepy eye weird eye plant vine plant leaf leave followforfollow artist fire artistontwitter commissionsopen folloforfolloback retweeetplease,pest,neutral
1103,bacteria,Heil Ranch Ranger,https://twitter.com/RangerGrady,Someone pulled some thistle along the Lichen Loop trail at #HeilValleyRanch in several spots. The problem is that it was the native “wavy leaf thistle”. The person probably had good intentions but misidentified the plant. Please leave the invasive weeds for staff to manage.,2019-06-18T21:34:51.000Z,someone pull thistle along lichen loop trail heilvalleyranch several spot problem native wavy leaf thistle person probably good intention misidentifie plant please leave invasive weed staff manage,control methods,negative
1104,bacteria,LawnShapes,https://twitter.com/LawnShapes,What Causes Red Spots On Fiddle Leaf Fig Plants? #lawn #lawncare https://plantcaretoday.com/red-spots-on-fiddle-leaf-fig.html…,2022-10-08T17:10:02.000Z,cause red spot fiddle leaf fig plant lawn lawncare,pest,neutral
1105,bacteria,TurtleArts,https://twitter.com/TurtleArts1,Todays finished project #paint #painter #painting #animal #fluffy #rabbit #bunny #cute #art #adorable #spots #creepy #eye #weird #eyes #plants #vines #plant #leaf #leaves #followforfollow #Artist #fire #ArtistOnTwitter #commissionsopen #FolloForFolloBack #RetweeetPlease,2021-01-21T00:31:01.000Z,today finish project paint painter paint animal fluffy rabbit bunny cute art adorable spot creepy eye weird eye plant vine plant leaf leave followforfollow artist fire artistontwitter commissionsopen folloforfolloback retweeetplease,pest,neutral
1106,bacteria,Heil Ranch Ranger,https://twitter.com/RangerGrady,Someone pulled some thistle along the Lichen Loop trail at #HeilValleyRanch in several spots. The problem is that it was the native “wavy leaf thistle”. The person probably had good intentions but misidentified the plant. Please leave the invasive weeds for staff to manage.,2019-06-18T21:34:51.000Z,someone pull thistle along lichen loop trail heilvalleyranch several spot problem native wavy leaf thistle person probably good intention misidentifie plant please leave invasive weed staff manage,control methods,positive
1107,bacteria,LawnShapes,https://twitter.com/LawnShapes,What Causes Red Spots On Fiddle Leaf Fig Plants? #lawn #lawncare https://plantcaretoday.com/red-spots-on-fiddle-leaf-fig.html…,2022-10-08T17:10:02.000Z,cause red spot fiddle leaf fig plant lawn lawncare,pest,neutral
1108,bacteria,Nnaemeka Paschal,https://twitter.com/Nna_Paschal,Improper use or application of pesticides on plants can lead to phytotoxicity presenting as leaf spots scorch or tip burn often confused with other issues. This can occur when spraying stressed plants or using seemingly harmless substances like insecticidal soaps,2023-12-02T08:24:44.000Z,improper use application pesticide plant lead phytotoxicity presenting leaf spot scorch tip burn often confuse issue occur spray stress plant use seemingly harmless substance like insecticidal soap,"usage,pest","negative,negative"
1109,bacteria,Heil Ranch Ranger,https://twitter.com/RangerGrady,Someone pulled some thistle along the Lichen Loop trail at #HeilValleyRanch in several spots. The problem is that it was the native “wavy leaf thistle”. The person probably had good intentions but misidentified the plant. Please leave the invasive weeds for staff to manage.,2019-06-18T21:34:51.000Z,someone pull thistle along lichen loop trail heilvalleyranch several spot problem native wavy leaf thistle person probably good intention misidentifie plant please leave invasive weed staff manage,control methods,positive
1110,bacteria,LawnShapes,https://twitter.com/LawnShapes,What Causes Red Spots On Fiddle Leaf Fig Plants? #lawn #lawncare https://plantcaretoday.com/red-spots-on-fiddle-leaf-fig.html…,2022-10-08T17:10:02.000Z,cause red spot fiddle leaf fig plant lawn lawncare,pest,neutral
1111,bacteria,Nnaemeka Paschal,https://twitter.com/Nna_Paschal,Improper use or application of pesticides on plants can lead to phytotoxicity presenting as leaf spots scorch or tip burn often confused with other issues. This can occur when spraying stressed plants or using seemingly harmless substances like insecticidal soaps,2023-12-02T08:24:44.000Z,improper use application pesticide plant lead phytotoxicity presenting leaf spot scorch tip burn often confuse issue occur spray stress plant use seemingly harmless substance like insecticidal soap,"usage,pest","negative,negative"
1112,bacteria,Rassin,https://twitter.com/rassinroshanseo,How to be an effective #Gardner? Hers is a link on how to identify the many plant illnesses from leaf spots root rots and insect attacks on your plants. Social distancing can be a good thing to learn more about gardening!  https://earthbox.com/common-plant-problems#anthracnose…,2020-07-09T10:02:38.000Z,effective gardner link identify many plant illness leaf spot root rot insect attack plant social distancing good thing learn garden  ,"effectiveness,pest","positive,negative"
1113,bacteria,Tropical Fish Forums,https://twitter.com/TFFUK,Java Fern browning leaf with spots: I got some aquarium plants a couple of days ago to put… https://goo.gl/fb/z5AWTD,2018-05-28T21:04:15.000Z,java fern brown leaf spot I get aquarium plant couple day ago put,pest,neutral
1114,bacteria,WayNorth Enterprises,https://twitter.com/WayNorth_ENT,Gardening North of 60 - Tomato plant leaf spots! Foamy white stuff on the squash plants! Tune in to find out what went wrong and what we did about it.Gardening in the Yukon | Drama in the Greenhouse! https://youtu.be/ZiqWBlA_HkQ via @YouTube #yukon #gardeningtips #northerngardening,2020-08-13T16:10:55.000Z,garden north 60   tomato plant leaf spot foamy white stuff squash plant tune find go wrong itgardene yukon   drama greenhouse   via youtube yukon gardeningtip northerngardening,pest,neutral
